URL,Name,Address,Number of Reviews,Hashtag,Phone,Pricing,Cuisine Type,Open Hours
https://www.tripadvisor.com//Restaurant_Review-g186338-d13915112-Reviews-Oliveira_Kitchen_Shoreditch-London_England.html,Oliveira Kitchen Shoreditch,"80 Paul Street, London EC2A 4NE England",257,#133,+44 20 7729 0481,$$ - $$$,"[' European', ' Healthy', ' Vegetarian Friendly']",5:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d731643-Reviews-E_Pellicci-London_England.html,E Pellicci,"332 Bethnal Green Rd., London E2 0AG England","1,074",#129,+44 20 7739 4873,$,"[' Italian', ' Pizza', ' Cafe']",8:00 AM - 3:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d21305371-Reviews-Fiore_Dell_Amore-London_England.html,Fiore Dell Amore,"192A Brick Lane, London E1 6SA England",33,"#6,858",+44 20 3827 9445,$$ - $$$,"[' Italian', ' Pizza', ' Cafe']",10:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d680316-Reviews-Sumosan_Twiga-London_England.html,Sumosan Twiga,"165 Sloane Street, London SW1X 9QB England","1,216",#138,+44 20 3096 0222,$$$$,"[' Italian', ' Japanese', ' Vegetarian Friendly']",6:30 PM - 2:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d17391914-Reviews-SOUND_Cafe-London_England.html,SOUND Cafe,London W1H 7DL England,"1,715",#137,+44 20 7479 5078,$$ - $$$,"[' American', ' Vegetarian Friendly', ' Vegan Options']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23659575-Reviews-Hithe_Seek-London_England.html,Hithe + Seek,"60 Upper Thames St The Westin London City, Third Floor, London EC4V 3AD England",48,"#1,775",+44 20 3988 0141,$$ - $$$,"[' Bar', ' International', ' Dining bars']",4:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10397346-Reviews-The_London_Cabaret_Club-London_England.html,The London Cabaret Club,"Bloomsbury Square Victoria House 5, London WC1B 4DA England",331,"#1,877",+44 20 7242 0002,$$ - $$$,"[' International', ' British', ' Grill']",9:00 AM - 6:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12181966-Reviews-Baluchi-London_England.html,Baluchi,"181 Tooley Street The Lalit, London SE1 2JR England",403,#123,+44 20 3765 0197,$$$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",6:30 AM - 10:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d733233-Reviews-Gillray_s_Steakhouse_Bar-London_England.html,Gillray's Steakhouse & Bar,"Westminster Bridge Road, London SE1 7PB England","2,432",#141,+44 20 7902 8000,$$$$,"[' Steakhouse', ' European', ' British']",6:30 AM - 11:00 AM
https://www.tripadvisor.com//Restaurant_Review-g191301-d733815-Reviews-144_On_The_Hill_Restaurant_and_Bar-Richmond_upon_Thames_Greater_London_England.html,144 On The Hill Restaurant and Bar,"144-150 Richmond Hill Richmond Hill Hotel, Richmond-upon-Thames TW10 6RW England",420,#3,+44 20 8940 2247,$$ - $$$,"[' European', ' British', ' Vegetarian Friendly']",8:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13110566-Reviews-Paladar-London_England.html,Paladar,"4-5 London Road, London SE1 6JZ England","1,168",#121,+44 20 7186 5555,$$ - $$$,"[' Latin', ' Contemporary', ' Fusion']",12:00 PM - 2:45 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7159326-Reviews-The_Prince_of_Greenwich_Pub-London_England.html,The Prince of Greenwich Pub,"72 Royal Hill, London SE10 8RT England",604,#145,+44 7940 596381,$$ - $$$,"[' Italian', ' Bar', ' Pizza']",4:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23618672-Reviews-German_Doner_Kebab-London_England.html,German Doner Kebab,"Holloway Road Unit 2, Naggs Head Shopping Centre, London N7 6PZ England",108,#148,+44 20 3989 6461,$,"[' German', ' Fast Food', ' European']",10:00 AM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23474801-Reviews-Hot_Stone_Fitzrovia-London_England.html,Hot Stone Fitzrovia,"3 Windmill Street, London W1T 2HY England",15,"#8,804",+44 20 7419 0305,Japanese,"[' Steakhouse', ' Sushi', ' Asian']",5:00 PM - 9:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3419712-Reviews-The_Banc-London_England.html,The Banc,"261-263 West Green Road, London N15 3BH England","2,198",#143,+44 20 8888 8898,$$ - $$$,"[' Steakhouse', ' Mediterranean', ' Grill']",5:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3486137-Reviews-Heliot_Steak_House-London_England.html,Heliot Steak House,"Cranbourn Street Leicester Square, London WC2H 7JH England","2,156",#140,+44 20 7769 8844,$$ - $$$,"[' American', ' Steakhouse', ' British']",5:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7618957-Reviews-My_Tortellini-London_England.html,My Tortellini,"187 Finchley Rd, London NW3 6LB England","1,003",#151,+44 7539 754717,$,"[' Italian', ' Emilian', ' Romagna']",11:00 AM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d24051381-Reviews-Makars_Gourmet_Mash_Bar_London-London_England.html,Makars Gourmet Mash Bar (London),"190 Shaftesbury Avenue, London WC2H 8JL England",157,#150,+44 131 226 1178,$$ - $$$,"[' British', ' Scottish', ' Vegetarian Friendly']",5:00 PM - 8:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23993349-Reviews-Flat_Iron_Waterloo-London_England.html,Flat Iron Waterloo,"41-45 The Cut, London SE1 8LF England",149,#152,+ Add phone number,$$ - $$$,"[' Steakhouse', ' British', ' Gluten Free Options']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25377687-Reviews-Cinquecento_Soho-London_England.html,Cinquecento Soho,"6 Greek Street, London W1D 4DE England",26,"#3,844",+44 20 7287 7705,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12965808-Reviews-Yucca-London_England.html,Yucca,"496 Fulham Road Fulham, London SW6 5NH England",403,#153,+44 20 3080 0881,$$ - $$$,"[' Mexican', ' Latin', ' Vegetarian Friendly']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15021904-Reviews-The_Chelsea_Corner-London_England.html,The Chelsea Corner,"451 Fulham Road, London SW10 9UZ England",297,#154,+44 20 3055 0088,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",5:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12269548-Reviews-IL_Pampero-London_England.html,IL Pampero,"20 Chesham Place Belgravia, London SW1X 8HQ England",219,#149,+44 20 3189 4850,$$$$,"[' Italian', ' Vegetarian Friendly', ' Vegan Options']",7:00 AM - 11:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d720761-Reviews-The_Ledbury-London_England.html,The Ledbury,"127 Ledbury Road Notting Hill, London W11 2AQ England","3,047",#168,+44 20 7792 9090,$$$$,"[' European', ' British', ' Vegetarian Friendly']",6:00 PM - 9:15 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26652520-Reviews-Altonapoli_Italian_Restaurant_Paddington-London_England.html,Altonapoli Italian Restaurant Paddington,"11 Craven Rd, Paddington, London W2 3BP England",161,#172,"11 Craven Rd, Paddington, London W2 3BP England",$$ - $$$,[' Italian'],8:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25065115-Reviews-Yaatra_Restaurant_And_Bar-London_England.html,Yaatra Restaurant And Bar,"4 Greycoat Place Old Westminster Fire Station, London SW1P 1SB England",127,#157,+44 20 4549 1906,$$$$,"[' Indian', ' Asian', ' Contemporary']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6575472-Reviews-Rock_Star_Sushi_Bar-London_England.html,Rock Star Sushi Bar,"Merton Abbey Mills - Watermill Way Unit 5, The Long Shop, London SW19 2RD England",609,#158,+447473100000,$$ - $$$,"[' Sushi', ' Vegetarian Friendly', ' Vegan Options']",5:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7391044-Reviews-TaNgia-London_England.html,taNgia,"108 Mitcham Road Tooting Broadway, London SW17 9NG England",671,#159,+44 20 3774 0779,$$ - $$$,"[' Mediterranean', ' Vegetarian Friendly', ' Vegan Options']",6:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g580413-d3930746-Reviews-The_Navigation_Harvester-Enfield_Greater_London_England.html,The Navigation Harvester,"4 Wharf Road Ponders End, Enfield EN3 4XX England",761,#1,+44 20 8804 7788,$$ - $$$,"[' Bar', ' Fast Food', ' Asian']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7015028-Reviews-Fine_Foods-London_England.html,Fine Foods,"218 Long Lane, London SE1 4QB England",246,#163,+44 20 7403 7513,$$ - $$$,"[' Italian', ' Mediterranean', ' European']",7:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23958433-Reviews-Tattu_London-London_England.html,Tattu London,"The Now Building Rooftop, Outernet, Denmark Place, London WC2H 0LA England","1,768",#162,+44 20 3778 1985,$$$$,"[' Chinese', ' Japanese', ' International']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26634122-Reviews-The_Caviar_Bar-London_England.html,The Caviar Bar,"4 Medici Courtyard Hanover Square, Mayfair, London W1S 1BR England",8,"#6,239",12:00 PM - 10:00 PM,Seafood,"[' Sushi', ' Wine Bar']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15529137-Reviews-The_Hayden-London_England.html,The Hayden,"65 Westbourne Grove, London W2 4UJ England",313,#161,+44 20 7229 2233,$$ - $$$,"[' Bar', ' European', ' British']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6612075-Reviews-May_Fair_Kitchen-London_England.html,May Fair Kitchen,"70 Stratton Street The May Fair Hotel, London W1J 8LT England","1,205",#166,+44 20 7915 3892,$$$$,"[' Japanese', ' Vegetarian Friendly', ' Vegan Options']",7:00 AM - 10:30 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12962245-Reviews-Home_SW15-London_England.html,Home SW15,"146 Upper Richmond Road, London SW15 2SW England",282,#165,+44 20 8780 0592,$$ - $$$,"[' European', ' British', ' Healthy']",10:00 AM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8833735-Reviews-Oxbo_Bankside-London_England.html,Oxbo Bankside,"2-8 Great Suffolk Street, London SE1 0UG England","1,055",#160,+44 20 7593 3900,$$ - $$$,"[' International', ' European', ' British']",6:30 AM - 11:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d27531781-Reviews-Chuan_Young_Restaurant-London_England.html,Chuan Young Restaurant,"68-70 Southampton Row, London WC1B 4AR England",1,"#11,506",Email,Chinese,[],12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13149344-Reviews-Osteria_Romana-London_England.html,Osteria Romana,"3-4 Park Close Knightsbridge, London SW1X 7PQ England","1,193",#167,+44 20 7584 5819,$$ - $$$,"[' Italian', ' Romana', ' Vegetarian Friendly']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15057719-Reviews-Chojo-London_England.html,Chojo,"16 Garway Road, London W2 4NH England",370,#169,+44 7498 285072,$$ - $$$,"[' Chinese', ' Healthy', ' Street Food']",6:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3228414-Reviews-Adam_Eve-London_England.html,Adam & Eve,"81 Petty France Westminster, London SW1H 9EX England",376,#170,+44 20 7222 4575,$$ - $$$,"[' Bar', ' British', ' Pub']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d21130607-Reviews-Grand_Cholan-London_England.html,Grand Cholan,"3 Turnberry Quay Pepper Street, London E14 9RD England",85,#175,+44 20 7515 6888,$$ - $$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1047151-Reviews-La_Roche-London_England.html,La Roche,"39-40 St Martin's Ln, London WC2N 4ER England",522,"#5,815",+44 20 7240 8076,$$ - $$$,"[' European', ' Vegetarian Friendly', ' Vegan Options']",8:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23492768-Reviews-The_Bermondsey_Bierkeller-London_England.html,The Bermondsey Bierkeller,"2/4 Tooley Street, London SE1 2SY England",197,#174,+44 20 7403 6333,$$ - $$$,"[' American', ' German', ' Bar']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13341128-Reviews-Llerena_Iberico_Tapas_Bar-London_England.html,Llerena. Ibérico Tapas Bar,"167 Upper Street, London N1 1US England",168,#178,+44 20 7704 9977,$$ - $$$,"[' Mediterranean', ' European', ' Spanish']",5:30 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25948117-Reviews-Faros_Oxford_Circus-London_England.html,Faros Oxford Circus,"22-24 Great Portland Street, London W1W 8QS England",108,#50,+44 7796 016991,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3172658-Reviews-Rossella-London_England.html,Rossella,"103 Highgate Road Kentish Town, London NW5 1TR England",541,#180,+44 20 7267 9797,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",8:30 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13444942-Reviews-Amber_Restaurant-London_England.html,Amber Restaurant,"21 Piazza Walk Goodman's Fields, London E1 8QH England",330,#181,+44 20 7702 0700,$$ - $$$,"[' Mediterranean', ' Healthy', ' Middle Eastern']",8:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8678466-Reviews-Carlton_Lounge-London_England.html,Carlton Lounge,"232-234 Kingsbury Road, London NW9 0BH England",162,"#4,880",+44 20 8205 3112,$$ - $$$,"[' Indian', ' International', ' Asian']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12277228-Reviews-Tanakatsu-London_England.html,Tanakatsu,"10 Wakley Street, London EC1V 7LT England",161,#184,+44 121 389 4111,$$ - $$$,"[' Japanese', ' Sushi', ' Asian']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d14190070-Reviews-Morso_Abbey_Road-London_England.html,Morso Abbey Road,"130 Boundary Road, London NW8 0RH England",490,#186,+44 20 7624 7412,$$ - $$$,"[' Italian', ' Bar', ' Mediterranean']",6:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7744413-Reviews-Darwin_Brasserie-London_England.html,Darwin Brasserie,"20 Fenchurch Street The Sky Garden, London EC3M 3BY England","7,472",#185,+44 333 772 0020,$$ - $$$,"[' European', ' British', ' Vegetarian Friendly']",8:00 AM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3853609-Reviews-The_Five_Fields-London_England.html,The Five Fields,"8-9 Blacklands Terrace, London SW3 2SP England","1,353",#187,+44 20 7838 1082,$$$$,"[' European', ' British', ' Contemporary']",6:30 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25068285-Reviews-Benihana_Covent_Garden-London_England.html,Benihana Covent Garden,"31 Maiden Ln Covent Garden, London WC2E 7JS England",79,"#2,996",+44 20 7494 2525,$$ - $$$,"[' Japanese', ' Steakhouse', ' Asian']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26870052-Reviews-Rudy_s_Pizza_Napoletana_Spitalfields-London_England.html,Rudy's Pizza Napoletana - Spitalfields,"27 Spital Square, London E1 6DX England",80,#188,+44 20 8165 9988,$$ - $$$,"[' Italian', ' Pizza', ' Neapolitan']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g1466790-d1413979-Reviews-Rara-Kew_Richmond_upon_Thames_Greater_London_England.html,Rara,"279 Sandycombe Road, Kew, Richmond-upon-Thames TW9 3LU England",463,#1,+44 20 8332 1020,$$ - $$$,"[' Indian', ' Asian', ' Nepali']",2:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g12692256-d4071984-Reviews-Haweli_of_Ealing-Ealing_Greater_London_England.html,Haweli of Ealing,"127-129 Uxbridge Road West Ealing, Ealing W13 9AU England",702,#1,+44 20 8567 6211,$$ - $$$,"[' Indian', ' Asian', ' Balti']",4:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d21328398-Reviews-Cord_by_Le_Cordon_Bleu-London_England.html,Cord by Le Cordon Bleu,"85 Fleet Street, London EC4Y 1AE England",25,"#6,968",12:00 PM - 3:00 PM6:00 PM - 10:00 PM,$$$$,"[' International', ' European']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8122594-Reviews-Humble_Grape_Battersea-London_England.html,Humble Grape Battersea,"2 Battersea Rise, London SW11 1ED England","1,280",#192,+44 20 3620 2202,$$ - $$$,"[' European', ' British', ' Contemporary']",3:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15345285-Reviews-Terra_Rossa_Angel-London_England.html,Terra Rossa - Angel,"139 Upper Street, London N1 1QP England",330,#191,+44 20 7226 2244,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",11:30 AM - 9:45 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25558993-Reviews-Hayat_Paddington-London_England.html,Hayat Paddington,"6 Spring St. Paddington, London W2 3RA England",67,#195,+44 20 7402 7265,$,"[' Cafe', ' Mediterranean', ' British']",8:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25371360-Reviews-Oysteria-London_England.html,Oysteria,"Oysteria, 40 Bank Street Unit 1, London E145NR England",98,#193,+44 20 8176 0900,$$ - $$$,"[' Bar', ' Seafood', ' Mediterranean']",11:30 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26250753-Reviews-Coqfighter_Kings_Cross-London_England.html,Coqfighter Kings Cross,"3 Caledonian Road, London N1 9Dx England",5,"#14,291","There aren't enough food, service, value or atmosphere ratings for Coqfighter Kings Cross yet. Be one of the first to write a review!",$$ - $$$,[' American'],12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13565344-Reviews-Filika_Restaurant-London_England.html,Filika Restaurant,"62 High Street Wanstead Wanstead, London E11 2RJ England",382,#196,+44 20 8530 1333,$$ - $$$,"[' Seafood', ' International', ' Mediterranean']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15154947-Reviews-Flat_Iron_Kings_Cross-London_England.html,Flat Iron Kings Cross,"47-51 Caledonian Road Kings Cross, London N1 9BU England",252,#203,+ Add phone number,$$ - $$$,"[' Steakhouse', ' British', ' Gluten Free Options']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d14803272-Reviews-Bife-London_England.html,Bife,"40-42 Middlesex Street, London E1 7EX England",150,#197,+44 20 7650 7948,$$ - $$$,"[' Steakhouse', ' Barbecue', ' Argentinean']",12:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23451353-Reviews-FIGO_Leyton-London_England.html,FIGO Leyton,"264 High Rd Leyton, London E10 5PW England",259,#189,+44 20 8075 9899,$$ - $$$,"[' Italian', ' Pizza', ' Neapolitan']",8:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6503304-Reviews-Cappadocia_Cafe_Bistro-London_England.html,Cappadocia Cafe & Bistro,"293 Gray's Inn Road Holborn, Kings Cross, London WC1X 8QF England",558,#201,20 7278 8025,$,"[' Cafe', ' European', ' British']",7:00 AM - 4:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25164363-Reviews-Chet_s-London_England.html,Chet's,"65 Shepherd's Bush Grn, London W12 8QE England",153,#202,+44 20 3540 3150,$$ - $$$,"[' American', ' Asian', ' Thai']",7:00 AM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10190924-Reviews-Anglo-London_England.html,Anglo,"30 St. Cross Street, London EC1N 8UH England",261,#205,+44 20 7430 1503,$$ - $$$,"[' European', ' British', ' Vegetarian Friendly']",5:45 PM - 11:00 PM
